dataset_id,dataset_version,canonical_smiles,original_ids,representative_smiles,source_groups,groundState_charge,reduction_potential,duplicate_count,target_min,target_max,target_range,cleaning_action,murcko_scaffold
D3R_019032,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@@]2(C)CCS(=O)(=O)C2)c(C)o1,81KVFQ,Cc1cc(C(=O)N[C@@]2(C)CCS(=O)(=O)C2)c(C)o1,Zinc,0.0,5.744,1,5.744,5.744,0.0,kept_unique,O=C(NC1CCS(=O)(=O)C1)c1ccoc1
D3R_019033,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@H](C)CC(=O)c2ccco2)c(C)cc1Br,81KYOC,Cc1cc(C(=O)N[C@H](C)CC(=O)c2ccco2)c(C)cc1Br,Zinc,0.0,6.8,1,6.8,6.8,0.0,kept_unique,O=C(NCCC(=O)c1ccco1)c1ccccc1
D3R_019034,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)no1,81XVHZ,Cc1cc(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)no1,Zinc,0.0,6.239,1,6.239,6.239,0.0,kept_unique,O=C(NCc1ccccc1)c1ccon1
D3R_019035,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@H](c2ccccc2)c2cccc(F)c2)on1,81HHLX,Cc1cc(C(=O)N[C@H](c2ccccc2)c2cccc(F)c2)on1,Zinc,0.0,7.588,1,7.588,7.588,0.0,kept_unique,O=C(NC(c1ccccc1)c1ccccc1)c1ccno1
D3R_019036,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@H]2CCCNC2=O)sc1C#CCN,06KDOM,Cc1cc(C(=O)N[C@H]2CCCNC2=O)sc1C#CCN,Zinc,0.0,6.636,1,6.636,6.636,0.0,kept_unique,O=C(N[C@H]1CCCNC1=O)c1cccs1
D3R_019037,D3TaLES-Reduction-v1,Cc1cc(C(=O)N[C@H]2CCC[C@@H]2C)sc1C#CCO,81UXRO,Cc1cc(C(=O)N[C@H]2CCC[C@@H]2C)sc1C#CCO,Zinc,0.0,6.696,1,6.696,6.696,0.0,kept_unique,O=C(NC1CCCC1)c1cccs1
D3R_019038,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2[nH]ncc2C(N)=S)ccc1F,81KSOG,Cc1cc(C(=O)Nc2[nH]ncc2C(N)=S)ccc1F,Zinc,0.0,8.225,1,8.225,8.225,0.0,kept_unique,O=C(Nc1ccn[nH]1)c1ccccc1
D3R_019039,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cc(Br)c(=O)n(C)c2)[nH]n1,81HVLI,Cc1cc(C(=O)Nc2cc(Br)c(=O)n(C)c2)[nH]n1,Zinc,0.0,7.297,1,7.297,7.297,0.0,kept_unique,O=C(Nc1ccc(=O)[nH]c1)c1ccn[nH]1
D3R_019040,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cc(Br)ccc2Br)cc(S(=O)(=O)N(C)C)c1C,06FDVB,Cc1cc(C(=O)Nc2cc(Br)ccc2Br)cc(S(=O)(=O)N(C)C)c1C,Zinc,0.0,6.74,1,6.74,6.74,0.0,kept_unique,O=C(Nc1ccccc1)c1ccccc1
D3R_019041,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cc(Br)ccc2N2CCOCC2)[nH]n1,81QTQF,Cc1cc(C(=O)Nc2cc(Br)ccc2N2CCOCC2)[nH]n1,Zinc,0.0,6.332,1,6.332,6.332,0.0,kept_unique,O=C(Nc1ccccc1N1CCOCC1)c1ccn[nH]1
D3R_019042,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cc(Cl)cc(Cl)c2)ncn1,81IZPU,Cc1cc(C(=O)Nc2cc(Cl)cc(Cl)c2)ncn1,Zinc,0.0,7.077,1,7.077,7.077,0.0,kept_unique,O=C(Nc1ccccc1)c1ccncn1
D3R_019043,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cc(F)ccc2OCC(F)(F)F)on1,81JYTT,Cc1cc(C(=O)Nc2cc(F)ccc2OCC(F)(F)F)on1,Zinc,0.0,6.735,1,6.735,6.735,0.0,kept_unique,O=C(Nc1ccccc1)c1ccno1
D3R_019044,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(C#N)cc2)c2ccccc2n1,81KYCR,Cc1cc(C(=O)Nc2ccc(C#N)cc2)c2ccccc2n1,Zinc,0.0,7.162,1,7.162,7.162,0.0,kept_unique,O=C(Nc1ccccc1)c1ccnc2ccccc12
D3R_019045,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)c(C)s1,81XHKO,Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)c(C)s1,Zinc,0.0,6.487,1,6.487,6.487,0.0,kept_unique,O=C(Nc1ccccc1)c1ccc(NC(=O)c2ccsc2)cc1
D3R_019046,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(F)cc2C)on1,81BWOM,Cc1cc(C(=O)Nc2ccc(F)cc2C)on1,Zinc,0.0,7.451,1,7.451,7.451,0.0,kept_unique,O=C(Nc1ccccc1)c1ccno1
D3R_019047,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(N3CCC(C)CC3)cc2)no1,81IKCX,Cc1cc(C(=O)Nc2ccc(N3CCC(C)CC3)cc2)no1,Zinc,0.0,7.737,1,7.737,7.737,0.0,kept_unique,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccon1
D3R_019048,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(NC(=O)NC[C@@H]3CCCO3)cc2)on1,81FWNY,Cc1cc(C(=O)Nc2ccc(NC(=O)NC[C@@H]3CCCO3)cc2)on1,Zinc,0.0,6.632,1,6.632,6.632,0.0,kept_unique,O=C(NC[C@@H]1CCCO1)Nc1ccc(NC(=O)c2ccno2)cc1
D3R_019049,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(NC(=O)[C@H](C)Cn3cccn3)cc2)co1,81WIGZ,Cc1cc(C(=O)Nc2ccc(NC(=O)[C@H](C)Cn3cccn3)cc2)co1,Zinc,0.0,7.526,1,7.526,7.526,0.0,kept_unique,O=C(CCn1cccn1)Nc1ccc(NC(=O)c2ccoc2)cc1
D3R_019050,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc(OCc3cccc(C#N)c3)cc2)c(C)o1,81ZMDL,Cc1cc(C(=O)Nc2ccc(OCc3cccc(C#N)c3)cc2)c(C)o1,Zinc,0.0,9.405,1,9.405,9.405,0.0,kept_unique,O=C(Nc1ccc(OCc2ccccc2)cc1)c1ccoc1
D3R_019051,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc3c(C)n[nH]c3c2)no1,81LXJJ,Cc1cc(C(=O)Nc2ccc3c(C)n[nH]c3c2)no1,Zinc,0.0,6.496,1,6.496,6.496,0.0,kept_unique,O=C(Nc1ccc2cn[nH]c2c1)c1ccon1
D3R_019052,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccc3ccccc3c2)c2ccccc2n1,81RMYM,Cc1cc(C(=O)Nc2ccc3ccccc3c2)c2ccccc2n1,Zinc,0.0,8.687,1,8.687,8.687,0.0,kept_unique,O=C(Nc1ccc2ccccc2c1)c1ccnc2ccccc12
D3R_019053,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cccc(F)c2I)on1,81KOSJ,Cc1cc(C(=O)Nc2cccc(F)c2I)on1,Zinc,0.0,7.702,1,7.702,7.702,0.0,kept_unique,O=C(Nc1ccccc1)c1ccno1
D3R_019054,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cccc(N(C)C(=O)c3cc(C)no3)c2)on1,81RVAN,Cc1cc(C(=O)Nc2cccc(N(C)C(=O)c3cc(C)no3)c2)on1,Zinc,0.0,8.503,1,8.503,8.503,0.0,kept_unique,O=C(Nc1cccc(NC(=O)c2ccno2)c1)c1ccno1
D3R_019055,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2cccc(NS(N)(=O)=O)c2)ccc1F,81YOSQ,Cc1cc(C(=O)Nc2cccc(NS(N)(=O)=O)c2)ccc1F,Zinc,0.0,7.842,1,7.842,7.842,0.0,kept_unique,O=C(Nc1ccccc1)c1ccccc1
D3R_019056,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccccc2C#N)c2ccccc2n1,81CKUA,Cc1cc(C(=O)Nc2ccccc2C#N)c2ccccc2n1,Zinc,0.0,7.141,1,7.141,7.141,0.0,kept_unique,O=C(Nc1ccccc1)c1ccnc2ccccc12
D3R_019057,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccccc2C(N)=O)c(C)n1C(C)C,06QSFR,Cc1cc(C(=O)Nc2ccccc2C(N)=O)c(C)n1C(C)C,Zinc,0.0,6.39,1,6.39,6.39,0.0,kept_unique,O=C(Nc1ccccc1)c1cc[nH]c1
D3R_019058,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccccc2C)no1,81NGAL,Cc1cc(C(=O)Nc2ccccc2C)no1,Zinc,0.0,7.404,1,7.404,7.404,0.0,kept_unique,O=C(Nc1ccccc1)c1ccon1
D3R_019059,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccccc2OCC(F)(F)F)c(C)o1,81JOFU,Cc1cc(C(=O)Nc2ccccc2OCC(F)(F)F)c(C)o1,Zinc,0.0,5.913,1,5.913,5.913,0.0,kept_unique,O=C(Nc1ccccc1)c1ccoc1
D3R_019060,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2ccccc2Oc2ccccc2Cl)no1,81UGKW,Cc1cc(C(=O)Nc2ccccc2Oc2ccccc2Cl)no1,Zinc,0.0,6.516,1,6.516,6.516,0.0,kept_unique,O=C(Nc1ccccc1Oc1ccccc1)c1ccon1
D3R_019061,D3TaLES-Reduction-v1,Cc1cc(C(=O)Nc2nccs2)cs1,81XVBC,Cc1cc(C(=O)Nc2nccs2)cs1,Zinc,0.0,8.092,1,8.092,8.092,0.0,kept_unique,O=C(Nc1nccs1)c1ccsc1
D3R_019062,D3TaLES-Reduction-v1,Cc1cc(C(=O)O)n(C)n1,80VWRZ,Cc1cc(C(=O)O)n(C)n1,csd,0.0,6.209,1,6.209,6.209,0.0,kept_unique,c1cn[nH]c1
D3R_019063,D3TaLES-Reduction-v1,Cc1cc(C(=O)OC(C)C)c(NC(=O)c2ccncc2)s1,06EWIZ,Cc1cc(C(=O)OC(C)C)c(NC(=O)c2ccncc2)s1,Zinc,0.0,7.048,1,7.048,7.048,0.0,kept_unique,O=C(Nc1cccs1)c1ccncc1
D3R_019064,D3TaLES-Reduction-v1,Cc1cc(C(=O)OCC(=O)N2CCC[C@H]2c2ccc(C(C)(C)C)cc2)[nH]n1,06AUGI,Cc1cc(C(=O)OCC(=O)N2CCC[C@H]2c2ccc(C(C)(C)C)cc2)[nH]n1,Zinc,0.0,6.33,1,6.33,6.33,0.0,kept_unique,O=C(OCC(=O)N1CCC[C@H]1c1ccccc1)c1ccn[nH]1
D3R_019065,D3TaLES-Reduction-v1,Cc1cc(C(=O)OCC(=O)N[C@H]2CCCC[C@H]2C)c(C)o1,06JVCE,Cc1cc(C(=O)OCC(=O)N[C@H]2CCCC[C@H]2C)c(C)o1,Zinc,0.0,6.128,1,6.128,6.128,0.0,kept_unique,O=C(COC(=O)c1ccoc1)NC1CCCCC1
D3R_019066,D3TaLES-Reduction-v1,Cc1cc(C(=O)OCc2ccc(F)cc2Br)cc(S(N)(=O)=O)c1C,06FNXE,Cc1cc(C(=O)OCc2ccc(F)cc2Br)cc(S(N)(=O)=O)c1C,Zinc,0.0,6.721,1,6.721,6.721,0.0,kept_unique,O=C(OCc1ccccc1)c1ccccc1
D3R_019067,D3TaLES-Reduction-v1,Cc1cc(C(=O)Oc2ccc(O)cc2)c2c(C)ccc(C(C)C)cc1-2,80GMLQ,Cc1cc(C(=O)Oc2ccc(O)cc2)c2c(C)ccc(C(C)C)cc1-2,csd,0.0,7.332,1,7.332,7.332,0.0,kept_unique,O=C(Oc1ccccc1)c1ccc2cccccc1-2
D3R_019068,D3TaLES-Reduction-v1,Cc1cc(C(=O)Oc2ccc3ccccc3c2)co1,81PZZU,Cc1cc(C(=O)Oc2ccc3ccccc3c2)co1,Zinc,0.0,7.413,1,7.413,7.413,0.0,kept_unique,O=C(Oc1ccc2ccccc2c1)c1ccoc1
D3R_019069,D3TaLES-Reduction-v1,Cc1cc(C(=O)Oc2cccc(O)c2)c2c(C)ccc(C(C)C)cc1-2,80DMEO,Cc1cc(C(=O)Oc2cccc(O)c2)c2c(C)ccc(C(C)C)cc1-2,csd,0.0,7.246,1,7.246,7.246,0.0,kept_unique,O=C(Oc1ccccc1)c1ccc2cccccc1-2
D3R_019070,D3TaLES-Reduction-v1,Cc1cc(C(=O)[C@@H]2CCCCO2)ccc1F,06SLSV,Cc1cc(C(=O)[C@@H]2CCCCO2)ccc1F,Zinc,0.0,6.711,1,6.711,6.711,0.0,kept_unique,O=C(c1ccccc1)[C@@H]1CCCCO1
D3R_019071,D3TaLES-Reduction-v1,Cc1cc(C(=O)c2ccc(Br)o2)sc1C,81RZAK,Cc1cc(C(=O)c2ccc(Br)o2)sc1C,Zinc,0.0,7.025,1,7.025,7.025,0.0,kept_unique,O=C(c1ccco1)c1cccs1
D3R_019072,D3TaLES-Reduction-v1,Cc1cc(C(=O)c2ccccc2Cl)c(F)cc1F,81SCZC,Cc1cc(C(=O)c2ccccc2Cl)c(F)cc1F,Zinc,0.0,6.901,1,6.901,6.901,0.0,kept_unique,O=C(c1ccccc1)c1ccccc1
D3R_019073,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(-c2ccccc2)cc1C(C)(C)C,06HTDQ,Cc1cc(C(C)(C)C)c(-c2ccccc2)cc1C(C)(C)C,Risko,0.0,5.669,1,5.669,5.669,0.0,kept_unique,c1ccc(-c2ccccc2)cc1
D3R_019074,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(C)cc1C(C)(C)C,06HOMO,Cc1cc(C(C)(C)C)c(C)cc1C(C)(C)C,Risko,0.0,7.013,1,7.013,7.013,0.0,kept_unique,c1ccccc1
D3R_019075,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(CC(F)(F)F)cc1C(C)(C)C,06MUTK,Cc1cc(C(C)(C)C)c(CC(F)(F)F)cc1C(C)(C)C,Risko,0.0,5.42,1,5.42,5.42,0.0,kept_unique,c1ccccc1
D3R_019076,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1C(C)(C)C,06ZEQB,Cc1cc(C(C)(C)C)c(N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1C(C)(C)C,Risko,0.0,6.184,1,6.184,6.184,0.0,kept_unique,c1ccc(N(c2ccccc2)c2ccccc2)cc1
D3R_019077,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(N(c2ccccc2)c2ccccc2)cc1C(C)(C)C,06XVUP,Cc1cc(C(C)(C)C)c(N(c2ccccc2)c2ccccc2)cc1C(C)(C)C,Risko,0.0,5.592,1,5.592,5.592,0.0,kept_unique,c1ccc(N(c2ccccc2)c2ccccc2)cc1
D3R_019078,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(N)cc1C(C)(C)C,06CWOY,Cc1cc(C(C)(C)C)c(N)cc1C(C)(C)C,Risko,0.0,4.985,1,4.985,4.985,0.0,kept_unique,c1ccccc1
D3R_019079,D3TaLES-Reduction-v1,Cc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,06JXXF,Cc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,Risko,0.0,5.135,1,5.135,5.135,0.0,kept_unique,c1ccccc1
