smiles,n_success_mut,n_failures_mut,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,total,obj_computation_time,history_data
OCCCCBr,0,0,0.5,0.0,1.0,1.3981839418411255,1.0,1.3981839418411255,0.5,0.039910316467285156,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406_InsA-1|MoveFG-2|InsA-2_InsA-3
ClCCCl,0,0,0.5,0.0,1.0,1.2064059972763062,1.0,1.2064059972763062,0.5,0.03509092330932617,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406_InsA-1|MoveFG-2|Sub-6|RmA-1_AddA-22
C1#SCN1,0,0,0.5,0.0,1.0,1.2475100755691528,1.0,1.2475100755691528,0.5,0.03927016258239746,C|AddA-13|ChB-1406_AddA-17|ChB-704|ChB-2109|InsA-37
NPN(O)F,1,0,0.5,0.0,1.0,1.969043493270874,1.0,1.969043493270874,0.5,0.04547405242919922,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|CutA-3|AddA-10_Sub-28
NCPN(O)F,0,0,0.5,0.0,1.0,1.9105108976364136,1.0,1.9105108976364136,0.5,0.04348278045654297,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|CutA-3|AddA-10_Sub-28|InsA-38
NCN,0,0,0.5,0.0,1.0,0.823137640953064,1.0,0.823137640953064,0.5,0.038625240325927734,C|Sub-1|AddA-8|AddA-10_Sub-17|MoveFG-39
C1COC1,0,0,0.5,0.0,1.0,1.0055149793624878,1.0,1.0055149793624878,0.5,0.048795223236083984,C|AddA-15|Sub-8|InsA-0|ChB-2109|InsA-0|Sub-2
SC(S)CCCBr,0,0,0.5,0.0,1.0,1.3826634883880615,1.0,1.3826634883880615,0.5,0.053221940994262695,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|InsA-37_AddA-23|AddA-29_InsA-73
OC(P)Br,0,0,0.5,0.0,1.0,1.5082650184631348,1.0,1.5082650184631348,0.5,0.03954601287841797,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406_InsA-1|MoveFG-2|MoveFG-78_Sub-28
CC(Br)CCl,0,0,0.5,0.0,1.0,1.400891900062561,1.0,1.400891900062561,0.5,0.039920806884765625,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406_InsA-1|MoveFG-2|Sub-6|MoveFG-78_InsA-1
C=C(C)CC,0,0,0.5,0.0,1.0,0.9316653609275818,1.0,0.9316653609275818,0.5,0.14140796661376953,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|ChB-1444
NCCF,0,0,0.5,0.0,1.0,1.0541713237762451,1.0,1.0541713237762451,0.5,0.039859771728515625,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|CutA-3|InsA-2_CutA-0
CNC,0,0,0.5,0.0,1.0,0.8252955079078674,1.0,0.8252955079078674,0.5,0.03960776329040527,C|Sub-1|AddA-12|AddA-11_Sub-9|Sub-8|Sub-16
OCCl,1,0,0.5,0.0,1.0,1.1761146783828735,1.0,1.1761146783828735,0.5,0.022273778915405273,C|Sub-1|AddA-15|Sub-2|RmA-1|Sub-6|AddA-10|InsA-0
O=C(O)Cl,0,0,0.5,0.0,1.0,2.104701519012451,1.0,2.104701519012451,0.5,0.021888017654418945,C|Sub-1|AddA-15|Sub-2|RmA-1|Sub-6|AddA-10|InsA-0|ChB-1443_AddA-26
CC(Br)CS,0,0,0.5,0.0,1.0,1.3589798212051392,1.0,1.3589798212051392,0.5,0.043031930923461914,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|InsA-37_AddA-23|MoveFG-2775
SC(Br)CCl,0,0,0.5,0.0,1.0,1.525836706161499,1.0,1.525836706161499,0.5,0.034323930740356445,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406_InsA-1|MoveFG-2|Sub-6|AddA-29
NCC(F)C(S)S,0,0,0.5,0.0,1.0,1.1188546419143677,1.0,1.1188546419143677,0.5,0.043611764907836914,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-1|AddA-17_AddA-45
FNNBr,0,0,0.5,0.0,1.0,1.943185806274414,1.0,1.943185806274414,0.5,0.01960277557373047,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|CutA-3|AddA-23_CutA-3
C=[SH]F,0,0,0.5,0.0,1.0,1.4046862125396729,1.0,1.4046862125396729,0.5,0.02200794219970703,C|Sub-1|AddA-12|AddA-11_Sub-9|Sub-8|Sub-5_ChB-1406
C[SH]=CF,0,0,0.5,0.0,1.0,1.353153944015503,1.0,1.353153944015503,0.5,0.033612966537475586,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|ChB-1407_ChB-37
FCCF,0,0,0.5,0.0,1.0,1.0875918865203857,1.0,1.0875918865203857,0.5,0.04229021072387695,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2_RmA-1|Sub-19
c1p[pH][pH]1,0,0,0.5,0.0,1.0,0.8086708188056946,1.0,0.8086708188056946,0.5,0.0316622257232666,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|AddA-12_ChB-776
NN(Br)CBr,1,0,0.5,0.0,1.0,1.8415802717208862,1.0,1.8415802717208862,0.5,0.03923296928405762,C|Sub-1|AddA-15|AddA-13_Sub-23|AddA-9|InsA-0
C=[SH]C,0,0,0.5,0.0,1.0,1.0634657144546509,1.0,1.0634657144546509,0.5,0.05853009223937988,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-1407|MoveFG-41_RmA-1
FC#[SH],0,0,0.5,0.0,1.0,1.8417565822601318,1.0,1.8417565822601318,0.5,0.017416954040527344,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|ChB-1443|ChB-2146
NCNCl,0,0,0.5,0.0,1.0,1.262587547302246,1.0,1.262587547302246,0.5,0.03551983833312988,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|CutA-3|AddA-22_RmA-2
C=NF,0,0,0.5,0.0,1.0,1.5177136659622192,1.0,1.5177136659622192,0.5,0.017985105514526367,C|Sub-1|AddA-12|AddA-11_Sub-9|Sub-8|ChB-1406
OOCCl,0,0,0.5,0.0,1.0,1.4816397428512573,1.0,1.4816397428512573,0.5,0.030157089233398438,C|Sub-1|AddA-15|Sub-2|RmA-1|Sub-6|AddA-10|AddA-18_InsA-0
FC=CCl,0,0,0.5,0.0,1.0,1.6425564289093018,1.0,1.6425564289093018,0.5,0.020652055740356445,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2_RmA-1|ChB-1408
N=[SH]Br,0,0,0.5,0.0,1.0,2.327542304992676,1.0,2.327542304992676,0.5,0.017806053161621094,C|Sub-1|AddA-15|AddA-14|InsA-1_RmA-2|Sub-21|MoveFG-2_ChB-1407
FC1C#S1,0,0,0.5,0.0,1.0,1.9520543813705444,1.0,1.9520543813705444,0.5,0.020946025848388672,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|ChB-2109
CC(F)CCS,0,0,0.5,0.0,1.0,1.0241317749023438,1.0,1.0241317749023438,0.5,0.10237812995910645,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-1|ChB-1480_InsA-74
FC(Br)PS,2,0,0.5,0.0,1.0,1.3727524280548096,1.0,1.3727524280548096,0.5,0.036520957946777344,C|AddA-15|Sub-5|InsA-0|Sub-20|InsA-37_AddA-35
FC(S)Br,0,0,0.5,0.0,1.0,1.7106549739837646,1.0,1.7106549739837646,0.5,0.02088189125061035,C|AddA-15|Sub-5|InsA-0|Sub-20|InsA-37_AddA-35|CutA-2
CPC,0,0,0.5,0.0,1.0,0.7533921599388123,1.0,0.7533921599388123,0.5,0.037435054779052734,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20|RmA-0_MoveFG-39
FCCl,0,0,0.5,0.0,1.0,1.1352554559707642,1.0,1.1352554559707642,0.5,0.02240610122680664,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2_RmA-1|MoveFG-2774_RmA-3
NNBr,0,0,0.5,0.0,1.0,1.7167985439300537,1.0,1.7167985439300537,0.5,0.01837897300720215,C|Sub-1|AddA-15|AddA-14|InsA-1_RmA-2|Sub-21|RmA-2_AddA-9
FSC=CBr,0,0,0.5,0.0,1.0,1.859554409980774,1.0,1.859554409980774,0.5,0.02920079231262207,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-1407|AddA-11_MoveFG-117
PN(Br)NBr,0,0,0.5,0.0,1.0,1.9751801490783691,1.0,1.9751801490783691,0.5,0.03455066680908203,C|Sub-1|AddA-15|AddA-13_Sub-23|AddA-9|MoveFG-3|AddA-12
PSBr,0,0,0.5,0.0,1.0,1.8680583238601685,1.0,1.8680583238601685,0.5,0.019227981567382812,C|AddA-15|Sub-5|InsA-0|Sub-20|MoveFG-1406
NCCCN,0,0,0.5,0.0,1.0,0.8471264243125916,1.0,0.8471264243125916,0.5,0.04339194297790527,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|InsA-1|InsA-2
CCN=CBr,0,0,0.5,0.0,1.0,1.7278625965118408,1.0,1.7278625965118408,0.5,0.03484487533569336,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-15|Sub-9_InsA-37
FC(=S)S,1,0,0.5,0.0,1.0,1.7532711029052734,1.0,1.7532711029052734,0.5,0.020102977752685547,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|ChB-1443|AddA-29
FCC(=S)SP,0,0,0.5,0.0,1.0,1.3557294607162476,1.0,1.3557294607162476,0.5,0.03434896469116211,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|ChB-1443|AddA-29|AddA-36_InsA-1
NCNBr,0,0,0.5,0.0,1.0,1.532602310180664,1.0,1.532602310180664,0.5,0.03400301933288574,C|Sub-1|AddA-15|AddA-13_Sub-23|AddA-9|InsA-2_RmA-1
PP(Br)SS,0,0,0.5,0.0,1.0,1.6502732038497925,1.0,1.6502732038497925,0.5,0.03515815734863281,C|AddA-15|Sub-5|InsA-0|Sub-20|AddA-13_AddA-28
NCNCBr,0,0,0.5,0.0,1.0,1.5377061367034912,1.0,1.5377061367034912,0.5,0.0443880558013916,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|InsA-1|AddA-31_MoveFG-2775
C=C(C)Br,0,0,0.5,0.0,1.0,1.5484957695007324,1.0,1.5484957695007324,0.5,0.03822731971740723,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-15|MoveFG-1406
CC(F)=S,0,0,0.5,0.0,1.0,1.368363380432129,1.0,1.368363380432129,0.5,0.0317530632019043,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|ChB-1443|AddA-24
FN1CC1,0,0,0.5,0.0,1.0,1.532907247543335,1.0,1.532907247543335,0.5,0.04921698570251465,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|RmA-1|ChB-705
C1CS1,0,0,0.5,0.0,1.0,1.1135197877883911,1.0,1.1135197877883911,0.5,0.04427194595336914,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|RmA-3
FCF,0,0,0.5,0.0,1.0,1.1302367448806763,1.0,1.1302367448806763,0.5,0.022373676300048828,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|Sub-11|InsA-0
PCC(P)Br,1,0,0.5,0.0,1.0,1.278334617614746,1.0,1.278334617614746,0.5,0.05009293556213379,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20|AddA-33_Sub-39
CCC(P)Br,0,0,0.5,0.0,1.0,1.3435975313186646,1.0,1.3435975313186646,0.5,0.04623985290527344,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20|AddA-33_Sub-39|RmA-0_InsA-1
N=O,0,0,0.5,0.0,1.0,1.9529786109924316,1.0,1.9529786109924316,0.5,0.014508962631225586,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|ChB-1407|RmA-1_Sub-10
CCCBr,0,0,0.5,0.0,1.0,1.4102617502212524,1.0,1.4102617502212524,0.5,0.040220022201538086,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-15|ChB-703
O[SH]=CF,0,0,0.5,0.0,1.0,1.5925374031066895,1.0,1.5925374031066895,0.5,0.028973817825317383,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|ChB-1443|AddA-18
C=CNF,0,0,0.5,0.0,1.0,1.1865087747573853,1.0,1.1865087747573853,0.5,0.029968976974487305,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|RmA-1|ChB-1479
FNBr,0,0,0.5,0.0,1.0,1.7928649187088013,1.0,1.7928649187088013,0.5,0.0179750919342041,C|Sub-1|AddA-12|AddA-11_Sub-9|AddA-15|MoveFG-39_CutA-0
FC(F)P,0,0,0.5,0.0,1.0,1.094081163406372,1.0,1.094081163406372,0.5,0.030623912811279297,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|Sub-11|InsA-0_AddA-28
NPCP,0,0,0.5,0.0,1.0,0.7506474852561951,1.0,0.7506474852561951,0.5,0.05261373519897461,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20|AddA-25_CutA-1
FC1C[SH]=C1Cl,0,0,0.5,0.0,1.0,1.4483541250228882,1.0,1.4483541250228882,0.5,0.045400142669677734,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|ChB-1445_InsA-0
NC1[SH]=C(Cl)C1F,1,0,0.5,0.0,1.0,1.5344198942184448,1.0,1.5344198942184448,0.5,0.055036067962646484,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-0|AddA-49_ChB-1445
NC1N=C(Cl)C1F,0,0,0.5,0.0,1.0,1.8630143404006958,1.0,1.8630143404006958,0.5,0.03977680206298828,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-0|AddA-49_ChB-1445|Sub-9
N=[SH]F,0,0,0.5,0.0,1.0,1.5924811363220215,1.0,1.5924811363220215,0.5,0.01986408233642578,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|Sub-5
FN(S)NBr,0,0,0.5,0.0,1.0,2.24031138420105,1.0,2.24031138420105,0.5,0.0305631160736084,C|Sub-1|AddA-12|AddA-11_Sub-9|AddA-15|MoveFG-77_AddA-13
FP,0,0,0.5,0.0,1.0,0.9005020260810852,1.0,0.9005020260810852,0.5,0.01684403419494629,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|Sub-11|Sub-4
OC(P)C(P)Br,0,0,0.5,0.0,1.0,1.2659883499145508,1.0,1.2659883499145508,0.5,0.0500490665435791,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20|AddA-39_AddA-18
FC(=S)CCl,0,0,0.5,0.0,1.0,1.4671902656555176,1.0,1.4671902656555176,0.5,0.03226518630981445,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|ChB-1406
SC(S)CCl,0,0,0.5,0.0,1.0,1.169646143913269,1.0,1.169646143913269,0.5,0.05859708786010742,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-0|CutA-5_Sub-21
FNNP,0,0,0.5,0.0,1.0,1.3746881484985352,1.0,1.3746881484985352,0.5,0.039613962173461914,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|AddA-20_CutA-3|ChB-1408_CutA-3
CS(Cl)(Br)CF,0,0,0.5,0.0,1.0,1.5174306631088257,1.0,1.5174306631088257,0.5,0.05094289779663086,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-5_AddA-11|InsA-2_AddA-8
NC#P,1,0,0.5,0.0,1.0,1.1535707712173462,1.0,1.1535707712173462,0.5,0.019681930541992188,C|AddA-15|Sub-8|ChB-2109|Sub-9|Sub-13|Sub-12_AddA-9
NCP,0,0,0.5,0.0,1.0,0.7759361863136292,1.0,0.7759361863136292,0.5,0.038633108139038086,C|AddA-15|Sub-8|ChB-2109|Sub-9|Sub-13|Sub-12_AddA-9|ChB-703
SS,0,0,0.5,0.0,1.0,1.298825979232788,1.0,1.298825979232788,0.5,0.0178220272064209,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-5_Sub-13
FCC(S)CCl,0,0,0.5,0.0,1.0,1.1719584465026855,1.0,1.1719584465026855,0.5,0.036482810974121094,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-1
CC(Cl)CS,0,0,0.5,0.0,1.0,1.0610475540161133,1.0,1.0610475540161133,0.5,0.034499168395996094,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-0|RmA-2_MoveFG-117
NC(Br)NP,0,0,0.5,0.0,1.0,1.4958057403564453,1.0,1.4958057403564453,0.5,0.03460192680358887,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|AddA-20_CutA-3|RmA-2_AddA-31
F[SH](Br)Br,0,0,0.5,0.0,1.0,2.0962953567504883,1.0,2.0962953567504883,0.5,0.023304224014282227,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-5_AddA-11|Sub-23
PC#[SH],0,0,0.5,0.0,1.0,1.195115327835083,1.0,1.195115327835083,0.5,0.02013993263244629,C|AddA-15|Sub-8|ChB-2109|Sub-9|Sub-13|AddA-12
N=PCl,0,0,0.5,0.0,1.0,1.8701659440994263,1.0,1.8701659440994263,0.5,0.017858028411865234,C|Sub-1|AddA-14|AddA-9_MoveFG-2|ChB-1407_MoveFG-1406|Sub-4
C1=NP1,0,0,0.5,0.0,1.0,1.6877543926239014,1.0,1.6877543926239014,0.5,0.020641088485717773,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|ChB-1407|Sub-12_ChB-703
C1=CN=C1,1,0,0.5,1.0,9.296620203268293e-19,3.701789617538452,1.0291854683796052e-38,3.701789617538452,0.5,0.027614831924438477,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-9|ChB-1479
C1=PCC1,0,0,0.5,0.0,1.0,1.0042033195495605,1.0,1.0042033195495605,0.5,0.06424117088317871,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|ChB-703_InsA-0
C1OS1,0,0,0.5,0.0,1.0,2.32413387298584,1.0,2.32413387298584,0.5,0.019193172454833984,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13|Sub-18_ChB-740
FS(Cl)(Cl)Br,0,0,0.5,0.0,1.0,2.234846591949463,1.0,2.234846591949463,0.5,0.023149728775024414,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-5_AddA-11|AddA-14
C#SP,0,0,0.5,0.0,1.0,1.2326513528823853,1.0,1.2326513528823853,0.5,0.021497011184692383,C|AddA-15|Sub-8|ChB-2109|Sub-9|Sub-13|AddA-20
CCC(C)C(C)P,0,0,0.5,0.0,1.0,0.840622067451477,1.0,0.840622067451477,0.5,0.05504798889160156,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|InsA-73_AddA-44
N=CCS,0,0,0.5,0.0,1.0,1.140945315361023,1.0,1.140945315361023,0.5,0.1457509994506836,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|ChB-1407|InsA-37_Sub-13
C=CCN,0,0,0.5,0.0,1.0,0.9925811290740967,1.0,0.9925811290740967,0.5,0.04391121864318848,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-9|MoveFG-78
CCCCF,0,0,0.5,0.0,1.0,1.0330997705459595,1.0,1.0330997705459595,0.5,0.04465889930725098,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|InsA-37_Sub-8|InsA-38
CS1(C)CC1,0,0,0.5,0.0,1.0,0.9177461862564087,1.0,0.9177461862564087,0.5,0.04133105278015137,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|ChB-705_Sub-29
ON=NF,1,0,0.5,0.0,1.0,2.040945529937744,1.0,2.040945529937744,0.5,0.01783013343811035,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-18_AddA-35|RmA-4
FN=NSF,0,0,0.5,0.0,1.0,2.174896478652954,1.0,2.174896478652954,0.5,0.020489931106567383,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-18_AddA-35|RmA-4|AddA-35_Sub-29
ONS,0,0,0.5,0.0,1.0,1.974056601524353,1.0,1.974056601524353,0.5,0.023567914962768555,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9|Sub-2_AddA-13|AddA-21_RmA-2
N=CNP,0,0,0.5,0.0,1.0,1.0054129362106323,1.0,1.0054129362106323,0.5,0.05997490882873535,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|ChB-1407|AddA-20
C=CN,0,0,0.5,0.0,1.0,1.0045371055603027,1.0,1.0045371055603027,0.5,0.07117986679077148,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-9|RmA-2
CCC(F)Br,0,0,0.5,0.0,1.0,1.4104288816452026,1.0,1.4104288816452026,0.5,0.035018205642700195,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|InsA-37_Sub-8|AddA-31
N=NCF,0,0,0.5,0.0,1.0,1.3061752319335938,1.0,1.3061752319335938,0.5,0.029850244522094727,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|InsA-1
FN=NPF,0,0,0.5,0.0,1.0,1.6059818267822266,1.0,1.6059818267822266,0.5,0.018121957778930664,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-18_AddA-35|Sub-28
N#CN=P,0,0,0.5,0.0,1.0,2.3121261596679688,1.0,2.3121261596679688,0.5,0.021522045135498047,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|AddA-20|ChB-1444
C#S(=S)CCl,0,0,0.5,0.0,1.0,1.5941381454467773,1.0,1.5941381454467773,0.5,0.04012703895568848,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|InsA-37_AddA-13|ChB-1445_ChB-3
C[SH](#CCF)NF,1,0,0.5,0.0,1.0,1.2528276443481445,1.0,1.2528276443481445,0.5,0.04706621170043945,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-39_ChB-2150|RmA-0_AddA-43
CS(F)(#CCF)N(F)S,0,0,0.5,0.0,1.0,1.7255902290344238,1.0,1.7255902290344238,0.5,0.04260516166687012,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-39_ChB-2150|RmA-0_AddA-43|AddA-45_AddA-11
N=[SH]P,0,0,0.5,0.0,1.0,1.1159446239471436,1.0,1.1159446239471436,0.5,0.03311514854431152,C|Sub-1|AddA-14|Sub-13|ChB-1406|AddA-20
NN=NF,0,0,0.5,0.0,1.0,1.707239031791687,1.0,1.707239031791687,0.5,0.026536941528320312,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-17
NN(F)OF,0,0,0.5,0.0,1.0,2.3147811889648438,1.0,2.3147811889648438,0.5,0.052256107330322266,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-18_AddA-35|ChB-703_MoveFG-39
NCNP,0,0,0.5,0.0,1.0,0.8279249668121338,1.0,0.8279249668121338,0.5,0.08021402359008789,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|AddA-20|ChB-704
CS#CSCl,0,0,0.5,0.0,1.0,2.1023261547088623,1.0,2.1023261547088623,0.5,0.043623924255371094,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|InsA-37_AddA-13|MoveFG-2778
CC[SH](#CCF)CN,0,0,0.5,0.0,1.0,1.1564990282058716,1.0,1.1564990282058716,0.5,0.0627281665802002,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-39_ChB-2150|InsA-40
CCCSS,0,0,0.5,0.0,1.0,1.3483346700668335,1.0,1.3483346700668335,0.5,0.046373844146728516,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-1444_Sub-21|InsA-0
CSNS,0,0,0.5,0.0,1.0,1.5418076515197754,1.0,1.5418076515197754,0.5,0.037782907485961914,C|AddA-13|ChB-1406_AddA-17|InsA-0|Sub-5|MoveFG-78
P=CCl,1,0,0.5,0.0,1.0,1.6021397113800049,1.0,1.6021397113800049,0.5,0.021822214126586914,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13|Sub-12_ChB-1406
P=C(Cl)Br,0,0,0.5,0.0,1.0,2.075932025909424,1.0,2.075932025909424,0.5,0.020055055618286133,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13|Sub-12_ChB-1406|AddA-15
CNC#N,0,0,0.5,0.0,1.0,1.1596980094909668,1.0,1.1596980094909668,0.5,0.0339510440826416,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|AddA-20|Sub-24
CC[SH](Cl)#CCF,0,0,0.5,0.0,1.0,1.300303339958191,1.0,1.300303339958191,0.5,0.04797983169555664,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-39_ChB-2150|RmA-5_AddA-22
CC[SH](F)S,0,0,0.5,0.0,1.0,1.199209451675415,1.0,1.199209451675415,0.5,0.043914794921875,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-1444_Sub-21|AddA-19
N=C(S)S,0,0,0.5,0.0,1.0,1.453102946281433,1.0,1.453102946281433,0.5,0.0386810302734375,C|AddA-13|ChB-1406_AddA-17|InsA-0|Sub-5|ChB-1479_ChB-37
OC(S)Cl,0,0,0.5,0.0,1.0,1.291364073753357,1.0,1.291364073753357,0.5,0.03500676155090332,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13|AddA-10
CSCBr,0,0,0.5,0.0,1.0,1.4104782342910767,1.0,1.4104782342910767,0.5,0.03330802917480469,C|AddA-15|Sub-5|InsA-0|MoveFG-1406|InsA-0
FN1CP1,0,0,0.5,0.0,1.0,1.7616757154464722,1.0,1.7616757154464722,0.5,0.03139495849609375,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|Sub-4_Sub-17
NOC(S)Cl,0,0,0.5,0.0,1.0,1.2701010704040527,1.0,1.2701010704040527,0.5,0.035189151763916016,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9|Sub-2_AddA-13|InsA-1_AddA-38
CCPF,1,0,0.5,0.0,1.0,0.9941556453704834,1.0,0.9941556453704834,0.5,0.03757309913635254,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0|AddA-15_Sub-27
